new_status,verdict,status,score,source,title,price,location,url,image_url,category,model,model_confidence,price_signal,reason,risk,seller_message,scraped_at
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo Wii read description,$60,"Athens, GA",https://www.facebook.com/marketplace/item/1325666202824936,https://scontent-sea5-1.xx.fbcdn.net/v/t39.84726-6/688839732_1479938333571045_2253006211541539347_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=XPNV9f5b8dYQ7kNvwGfhk79&_nc_oc=AdrBLXTUVzZB13GzIHsb3TWA2BZrmkkTKzbK_jmWmABb-hsLreZfSWLxEpsP2UVepJs&_nc_zt=14&_nc_ht=scontent-sea5-1.xx&_nc_gid=MNzWAUWhLDDzwfSmaFt49Q&_nc_ss=7c289&oh=00_Af4d8N-m-Pw_JFpjf_5i7yV1WZWhwDfwYncV-mRyshHNHw&oe=6A004B5E,game console,Nintendo Wii,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii; matches Matthew interest terms: nintendo, wii",Manual review required before pickup.,"Hi, is the Nintendo Wii still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711461+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo Wii Console,$60,"Athens, GA",https://www.facebook.com/marketplace/item/767173542760102,https://scontent-sea1-1.xx.fbcdn.net/v/t39.84726-6/641018714_1433173688439622_8689943992561600532_n.jpg?stp=c0.159.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=2RcZT9JmRxgQ7kNvwFfbyWI&_nc_oc=AdpvyKGJnUY6P42I3TuFZU2riOlaD3acd9yuCHAiPo4s6koSs0TBNDKX60DoUbx8sds&_nc_zt=14&_nc_ht=scontent-sea1-1.xx&_nc_gid=MNzWAUWhLDDzwfSmaFt49Q&_nc_ss=7c289&oh=00_Af7KCtCLeMXGUTX6gwkMygSDdBPc2YWYpwDGc8ryaNhUMA&oe=6A0048D5,game console,Nintendo Wii,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii; matches Matthew interest terms: nintendo, wii",Manual review required before pickup.,"Hi, is the Nintendo Wii still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711465+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Apple iPod Classic,$65,"Atlanta, GA",https://www.facebook.com/marketplace/item/939616331798130,https://scontent.fglw1-1.fna.fbcdn.net/v/t39.84726-6/654304311_1951448955492996_8344817579195604583_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=I5b1CI9Mu6YQ7kNvwF7z0Bm&_nc_oc=AdrILr5KvUSDArYQsVYFx0u4V-2IN5XJrhp95FdoFTl5Z0O04R2HMqJoSwry7Y9gzRY&_nc_zt=14&_nc_ht=scontent.fglw1-1.fna&_nc_gid=nmpBPuL2-2T3o9T0bKNowg&_nc_ss=72289&oh=00_Af5XeWUI5wrAGKU9cEoZ0o8qd6wRQkVxpCINCBtqVzFJLQ&oe=6A002985,portable audio,iPod Classic,95,NO_PRICE_SIGNAL,"model/category signal: iPod Classic; matches Matthew interest terms: ipod, apple",Manual review required before pickup.,"Hi, is the iPod Classic still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711069+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Sega DreamCast (Read Description) Cash price $60,$70,"Atlanta, GA",https://www.facebook.com/marketplace/item/1799414430731611,https://scontent-atl3-3.xx.fbcdn.net/v/t39.84726-6/646636291_2211647139672141_5939092311253304135_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=IrrpmvCh564Q7kNvwEi3LUH&_nc_oc=AdowC1gLWjzA4x5jhpwK_2ZVnHlFHTTjRgFYBpRCRD5Qr1Jj1s7P62oouRCg6Rhjo6o&_nc_zt=14&_nc_ht=scontent-atl3-3.xx&_nc_gid=IHb4saRPemnyrcElVjAA7g&_nc_ss=72289&oh=00_Af5lGIrxBIA_dX4DmM3BnN_GvTCiNgoWThLaHdMcuiHBOw&oe=6A004811,game console,Sega Dreamcast,95,NO_PRICE_SIGNAL,"model/category signal: Sega Dreamcast; matches Matthew interest terms: dreamcast, sega",Manual review required before pickup.,"Hi, is the Sega Dreamcast still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710943+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Apple Macintosh Classic M0420 Tube Issue No Hdd,$79.99,"Atlanta, GA",https://www.facebook.com/marketplace/item/26934728632818556,https://scontent-hou1-1.xx.fbcdn.net/v/t39.84726-6/686193261_3582169281920725_7973806901170976143_n.jpg?stp=c0.0.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=uQ2Rb4rIc2AQ7kNvwFYkmNp&_nc_oc=AdqxCpZai5sR1Fhyf-jzzRip0ArGc70okSlmTyskNqsgleRsEyPxXTHtvKpEMvE99z8&_nc_zt=14&_nc_ht=scontent-hou1-1.xx&_nc_gid=QXm8Ma6Ryo1vIIcJOQONag&_nc_ss=72289&oh=00_Af60VsB-lgvnK96K7HYGqON2Y-X9WDrJxyDwmMjbz2-8aw&oe=6A005122,computer,Macintosh Classic,95,NO_PRICE_SIGNAL,"model/category signal: Macintosh Classic; matches Matthew interest terms: macintosh, apple",Manual review required before pickup.,"Hi, is the Macintosh Classic still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711152+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Apple iPod Classic. (Original / 6th Gen) 80GB.,$80,"Atlanta, GA",https://www.facebook.com/marketplace/item/949966074566626,https://scontent.fglw1-1.fna.fbcdn.net/v/t39.84726-6/679266714_1639686313724895_6585838010623199387_n.jpg?stp=c0.40.261.261a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=PqN354fVUdEQ7kNvwGv466N&_nc_oc=Adrc2fF6lYsiEM62S5nGf-7c7vqL9I-NGcabc6swXxQh47WpWYtkbbwivrPh_LVOMNk&_nc_zt=14&_nc_ht=scontent.fglw1-1.fna&_nc_gid=nmpBPuL2-2T3o9T0bKNowg&_nc_ss=72289&oh=00_Af5MzLsdeZKQzsevRr_2zJicy1PDtFhaXhty1s6xhtjmKQ&oe=6A0039F4,portable audio,iPod Classic,95,NO_PRICE_SIGNAL,"model/category signal: iPod Classic; matches Matthew interest terms: ipod, apple",Manual review required before pickup.,"Hi, is the iPod Classic still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711044+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,The Apple iPod nano 5th Generation (Model A1320) 16GB,$95,"Atlanta, GA",https://www.facebook.com/marketplace/item/1439964213993447,https://scontent.fglw1-1.fna.fbcdn.net/v/t39.84726-6/669839345_1471622424599371_454611435659479967_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=fgJWK9sVUCMQ7kNvwH7dbUm&_nc_oc=AdplLawwP3zyWvPOHeKVZdGHkJiMqep3BGt1_-P_DwJy4AD0Kqc-QEhVR_I1-0lI6ig&_nc_zt=14&_nc_ht=scontent.fglw1-1.fna&_nc_gid=nmpBPuL2-2T3o9T0bKNowg&_nc_ss=72289&oh=00_Af6m-AEI09gh4U3KylWeF_DKw5dewcNYw0h0LA8EKo14_g&oe=6A0055F7,portable audio,iPod Nano,95,NO_PRICE_SIGNAL,"model/category signal: iPod Nano; matches Matthew interest terms: ipod, apple",Manual review required before pickup.,"Hi, is the iPod Nano still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711074+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo Wii Console,$95,"Athens, GA",https://www.facebook.com/marketplace/item/2186500325221614,https://scontent-sea5-1.xx.fbcdn.net/v/t39.84726-6/677264502_1252989210331843_33685155948175289_n.jpg?stp=c0.1.261.261a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=AzPYwX0FN2sQ7kNvwH3T5Te&_nc_oc=AdpUwLq2gAKs9z6UjqFDv9SaY46ijq5kFt_2RXUJroGI1pJJUEhgzfEQIsYq1Lf68m8&_nc_zt=14&_nc_ht=scontent-sea5-1.xx&_nc_gid=MNzWAUWhLDDzwfSmaFt49Q&_nc_ss=7c289&oh=00_Af4YGSn4RUiCzF-tqOdpR9KXo9MB5xgRhKVyWgDEjtrQhg&oe=6A0030B9,game console,Nintendo Wii,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii; matches Matthew interest terms: nintendo, wii",Manual review required before pickup.,"Hi, is the Nintendo Wii still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711475+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,TESTED Nintendo GameCube Black DOL-101 Console System w/ Sonic Mega Collection,$100,"Athens, GA",https://www.facebook.com/marketplace/item/2334485567034270,https://scontent-ord5-1.xx.fbcdn.net/v/t39.84726-6/651877436_1573938167020832_5194841852073609067_n.jpg?stp=c0.0.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=k1-Zh5kGyN8Q7kNvwEajPF6&_nc_oc=AdpndLot4cwx28v3dsNPu0ic-3E6z33MS3e33G2-v2IfuPOVGCz9V8GFrBj22OD02QY&_nc_zt=14&_nc_ht=scontent-ord5-1.xx&_nc_gid=TfSO62Pf3_nmVHfktusXGA&_nc_ss=72289&oh=00_Af6HA6btJUjIHIpod7M3mIE6b36MQmzS1-d_sF0rI0VjNA&oe=6A00354B,game console,Nintendo GameCube,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo GameCube; matches Matthew interest terms: nintendo, gamecube",Manual review required before pickup.,"Hi, is the Nintendo GameCube still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710515+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo Wii,$100,"Athens, GA",https://www.facebook.com/marketplace/item/1981424279428187,https://scontent-sea5-1.xx.fbcdn.net/v/t39.84726-6/681344277_1421686979646670_6890264103176384863_n.jpg?stp=c74.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=Nuq2fIlITmMQ7kNvwFFi6EI&_nc_oc=AdqKX2cx63o0vwTp34IQHeH0T-Z9BlLcSEIA_jW3LiPuxguhJt9s0RKJV6MenoTsT0g&_nc_zt=14&_nc_ht=scontent-sea5-1.xx&_nc_gid=MNzWAUWhLDDzwfSmaFt49Q&_nc_ss=7c289&oh=00_Af5i4c4AoEBg8lKIFYqADZN2ElpmWC9eDRuPo8rogFnZ4w&oe=6A0045FB,game console,Nintendo Wii,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii; matches Matthew interest terms: nintendo, wii",Manual review required before pickup.,"Hi, is the Nintendo Wii still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711438+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo Gameboy DMG Bundle ((Read Description)),$110,"Athens, GA",https://www.facebook.com/marketplace/item/1737071797265072,https://scontent-ord5-2.xx.fbcdn.net/v/t39.84726-6/662056494_949195304176846_4645036497298621808_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=0w9MuMC2H7MQ7kNvwFGptvU&_nc_oc=AdrdWdi09KOWq_LVTI9xZGsHHdZBjMuF3DGQSNtPQt4AJvzSLx81Aj8TSa-hOzeQHVg&_nc_zt=14&_nc_ht=scontent-ord5-2.xx&_nc_gid=CXzHgTtqU41V5Y2DEcJyEQ&_nc_ss=72289&oh=00_Af51XcCjdJ-8dfuFAkDcg3qB8z6LyApdQN7PWCVOURRG6Q&oe=6A004CB9,game console,Nintendo Game Boy,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Game Boy; matches Matthew interest terms: nintendo, gameboy",Manual review required before pickup.,"Hi, is the Nintendo Game Boy still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711214+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo 64 complete and in great working condition,$120,"Athens, GA",https://www.facebook.com/marketplace/item/990380673659362,https://scontent-atl3-1.xx.fbcdn.net/v/t39.84726-6/672675368_908370325525656_5845104570333540981_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=qmCD7gCTBtYQ7kNvwFpVeZA&_nc_oc=AdoDDdG0s3kkC0B5o8r1Z79p84nQAGoEPF-pRYBgsK_mgpuSwDnP-xwmD1_KHtryKEA&_nc_zt=14&_nc_ht=scontent-atl3-1.xx&_nc_gid=4O4E_FB61Qo6vqvJlM4PyQ&_nc_ss=72289&oh=00_Af47zNtu1N4eJuobH-rsS8sE98-XtnR1LqpHWgvgXWZaKg&oe=6A0033C0,game console,Nintendo 64,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo 64; matches Matthew interest terms: nintendo, nintendo 64",Manual review required before pickup.,"Hi, is the Nintendo 64 still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711286+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo Wii Black Console + Michael Jackson Experience Wii Game + 1 Remote + 1 Nunchuck,$125,"Atlanta, GA",https://www.facebook.com/marketplace/item/868494209099715,https://scontent-ord5-2.xx.fbcdn.net/v/t39.84726-6/605315477_798680713193775_1750146590935013115_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=QBZLW5M0COgQ7kNvwEgv8Yh&_nc_oc=AdogNkOpM4YqKjJVOVdrEFZWKQGDY0WbmUe1ejUcRwY1O0zO8eJm8pOde3KPWpGaLVQ&_nc_zt=14&_nc_ht=scontent-ord5-2.xx&_nc_gid=tVZdB45sQpqNO0LD3b66cA&_nc_ss=72289&oh=00_Af76EL8kC-FMSnizBlscf3-eyCVOf_Rf4qVUhab1_GttVw&oe=6A0040A9,game console,Nintendo Wii,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii; matches Matthew interest terms: nintendo, wii",Manual review required before pickup.,"Hi, is the Nintendo Wii still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710785+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Sony MZ-NF610 Type S Net MD MiniDisc Walkman Portable MD Player/Recorder (FM/AM),$135,"Atlanta, GA",https://www.facebook.com/marketplace/item/726183407039791,https://scontent-lax3-1.xx.fbcdn.net/v/t39.84726-6/621794754_843996341961564_6395289775536438992_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=wU9Kik8BH1sQ7kNvwF15scH&_nc_oc=AdqjTjiWMMO1Yn0cU8vEvMHxbx9j9_PeZVF9xRkS1tMq2Ahqtw1cKv6gpa2xLJgn6UM&_nc_zt=14&_nc_ht=scontent-lax3-1.xx&_nc_gid=C07unBR7oPQR-_FDM3LTxA&_nc_ss=72289&oh=00_Af7DhwYE7Y7AvSyJIu76G1-ZbqFoDL0WIqz7BnQ_pkvrYQ&oe=6A004EF6,portable audio,Sony Walkman,95,NO_PRICE_SIGNAL,"model/category signal: Sony Walkman; matches Matthew interest terms: walkman, minidisc",Manual review required before pickup.,"Hi, is the Sony Walkman still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710886+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo 64 in mint condition,$140,"Athens, GA",https://www.facebook.com/marketplace/item/2195915684571833,https://scontent-atl3-3.xx.fbcdn.net/v/t39.84726-6/686884782_980971101460734_430914497106845684_n.jpg?stp=c151.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=o-qvIBdyGbQQ7kNvwEP5RPs&_nc_oc=Adqp_sOT2v1K-zEaa0cpv5DIs9o39SUU9PmQibWgEGbEESvWJEjr545JTxp7TlIwcuA&_nc_zt=14&_nc_ht=scontent-atl3-3.xx&_nc_gid=4O4E_FB61Qo6vqvJlM4PyQ&_nc_ss=72289&oh=00_Af5oVYH8_ylojnSYENCFcOzZr__1fPyKIGmoZLifiECPNw&oe=6A005847,game console,Nintendo 64,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo 64; matches Matthew interest terms: nintendo, nintendo 64",Manual review required before pickup.,"Hi, is the Nintendo 64 still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711282+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo Wii Console With Box And Accessories,$150,"Atlanta, GA",https://www.facebook.com/marketplace/item/1671201797542351,https://scontent-ord5-1.xx.fbcdn.net/v/t39.84726-6/687026955_911108268632101_8547968514078015910_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=ucCvJ5l4GPEQ7kNvwHJu4HA&_nc_oc=AdrZQIeJfC29UPh14O8Z9Itr4DasL7eT_tgVyeXrdEhzic9kif_YA0G5N4dv1PT4L60&_nc_zt=14&_nc_ht=scontent-ord5-1.xx&_nc_gid=tVZdB45sQpqNO0LD3b66cA&_nc_ss=72289&oh=00_Af4zoONI5SpXH7HoQd14Pfrj_WvBpaijmaL6Y_fDZwox2w&oe=6A005785,game console,Nintendo Wii,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii; matches Matthew interest terms: nintendo, wii",Manual review required before pickup.,"Hi, is the Nintendo Wii still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710796+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo GameCube video game console. Fully working great condition.,$150,"Atlanta, GA",https://www.facebook.com/marketplace/item/925651893603868,https://scontent.fhnl3-1.fna.fbcdn.net/v/t39.84726-6/656955730_2410955452664980_7277897125439780428_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=P4NxtcBvZLEQ7kNvwHKTZuY&_nc_oc=AdqQ6cGpKhQCm-6VOYYmLo9RahhiQMMdUgDqLshPO88nzuqegBbu7uPD0eKhcNt5KdM&_nc_zt=14&_nc_ht=scontent.fhnl3-1.fna&_nc_gid=2FxNi63Sn22cMe2Ai2T0Xw&_nc_ss=72289&oh=00_Af7YtoXYOY2FkAJVwITb89uUh-fjmZFrDIHacmGJbdg9RA&oe=6A00598B,game console,Nintendo GameCube,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo GameCube; matches Matthew interest terms: nintendo, gamecube",Manual review required before pickup.,"Hi, is the Nintendo GameCube still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710819+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,"Vintage Apple Computer Lot - Apple II Era Monitor ///, Disk II Drive, ImageWriter II $150 Need Gone",$150,"Atlanta, GA",https://www.facebook.com/marketplace/item/2028131691916943,https://scontent-lax3-1.xx.fbcdn.net/v/t39.84726-6/672147495_977491661625075_233347419047516023_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=7OW-2DNS5ksQ7kNvwEUN35c&_nc_oc=AdrSQn8tr_0h4oU6otRlGNhWo6sYKS89QyRs4QTIVI98b_ojKsj5MG3xPHgbmuMd9Hy7_e4yOrpdsDLxSAcZSvwz&_nc_zt=14&_nc_ht=scontent-lax3-1.xx&_nc_gid=3ffJBUI5zXhS-9tPK2vJmQ&_nc_ss=72289&oh=00_Af7i3t6-C9nqMbgtJlq7njA39U25lXZomeVpTsjWTa_HfQ&oe=6A00436E,computer,Apple II,95,NO_PRICE_SIGNAL,"model/category signal: Apple II; matches Matthew interest terms: computer, apple",Manual review required before pickup.,"Hi, is the Apple II still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710983+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Vintage Apple Power Mac G4 - fully working!,$150,"Atlanta, GA",https://www.facebook.com/marketplace/item/1313280317382769,https://scontent-lax3-1.xx.fbcdn.net/v/t39.84726-6/690627146_2023084981974858_6560217479447716452_n.jpg?stp=c0.152.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=ho50Cb-v2kUQ7kNvwGrd3bn&_nc_oc=Adof0qESdmF6e5iXt8Sl8sCBAFGxyV2WIa3C5iW0EABy4MfdMKkq7HjqITMSqi7sOG3dOmW7GYGLfoLy72n4hZUJ&_nc_zt=14&_nc_ht=scontent-lax3-1.xx&_nc_gid=3ffJBUI5zXhS-9tPK2vJmQ&_nc_ss=72289&oh=00_Af7IDLNXbRbG4ndiJmKQKqxi81H4gLj6slUV2EBnaA_nJA&oe=6A004CC6,computer,Apple Power Mac G4,95,NO_PRICE_SIGNAL,"model/category signal: Apple Power Mac G4; matches Matthew interest terms: apple, power mac",Manual review required before pickup.,"Hi, is the Apple Power Mac G4 still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710995+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Apple iPod classic 5th gen.,$150,"Atlanta, GA",https://www.facebook.com/marketplace/item/1925811438809458,https://scontent.fglw1-1.fna.fbcdn.net/v/t39.84726-6/683728779_1469806304629091_1491708227622062701_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=JmEzcfSICNwQ7kNvwFB0_em&_nc_oc=AdqD7RXM9WDPA4uzl-I12ZuNOvovvq--nKl5SOuoTb2TpXqNkQREnFFt_tpfKp133zw&_nc_zt=14&_nc_ht=scontent.fglw1-1.fna&_nc_gid=nmpBPuL2-2T3o9T0bKNowg&_nc_ss=72289&oh=00_Af4HYj72Nq2oY2vwmqkyUZMHTcfsehPgPvcm5Mxa-bgXhQ&oe=6A005E93,portable audio,iPod Classic,95,NO_PRICE_SIGNAL,"model/category signal: iPod Classic; matches Matthew interest terms: ipod, apple",Manual review required before pickup.,"Hi, is the iPod Classic still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711049+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,SEGA Dreamcast Game Console with 1 Game. Fully working. Great condition.,$160,"Atlanta, GA",https://www.facebook.com/marketplace/item/1661738585275736,https://scontent-atl3-3.xx.fbcdn.net/v/t45.5328-4/656758893_1330444358917655_227592251717400547_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=XYUvbK6lC6MQ7kNvwHrKoyu&_nc_oc=AdoTgVHYsE9yGhFQtWvltAy1bmUH9ceiv25JwJMnuxeSs-RtPcZ0AEEFwoRz8gim4XM&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=IHb4saRPemnyrcElVjAA7g&_nc_ss=72289&oh=00_Af6afCR8G0UOZFEv3YXuNytWPPUBaLf3YTK-aLAzbMIFLA&oe=6A0038A1,game console,Sega Dreamcast,95,NO_PRICE_SIGNAL,"model/category signal: Sega Dreamcast; matches Matthew interest terms: dreamcast, sega",Manual review required before pickup.,"Hi, is the Sega Dreamcast still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710917+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Sony MZ-NE410 Portable Minidisc MD Walkman Recorder - Tested Working - US Seller,$175,"Atlanta, GA",https://www.facebook.com/marketplace/item/1437840147525828,https://scontent-lax3-1.xx.fbcdn.net/v/t39.84726-6/669083082_1491988998936391_3600026324065076811_n.jpg?stp=c0.0.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=KaCudk9OTYMQ7kNvwFL1fmU&_nc_oc=Adr5JxyZDAyQh5M8R8nEqSJ68QkFYqBpEdoae806HsIcAEZv1-yU65X3scXf2Kyw5aI&_nc_zt=14&_nc_ht=scontent-lax3-1.xx&_nc_gid=C07unBR7oPQR-_FDM3LTxA&_nc_ss=72289&oh=00_Af6syfo4VaqIcNllxejsgHktTXkWAVLsZ9-uMKZn6g6t1Q&oe=6A002EBA,portable audio,Sony Walkman,95,NO_PRICE_SIGNAL,"model/category signal: Sony Walkman; matches Matthew interest terms: walkman, minidisc",Manual review required before pickup.,"Hi, is the Sony Walkman still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710881+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Sega Dreamcast Sports System Fully Tested Working,$175,"Atlanta, GA",https://www.facebook.com/marketplace/item/940802798696721,https://scontent-atl3-3.xx.fbcdn.net/v/t39.84726-6/646379453_828519763586468_4221253316253349057_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=KZHKu4-OcosQ7kNvwF3p8nc&_nc_oc=AdoBDJwpUGlUgNIdtCwaGRlSrExMugKTjM-cpwd5hIhyJEklNrjR7fqkjRTNgvW7hMo&_nc_zt=14&_nc_ht=scontent-atl3-3.xx&_nc_gid=IHb4saRPemnyrcElVjAA7g&_nc_ss=72289&oh=00_Af6UImM3gBGfBo76ztT-bbYe37Ayeb08360sjF0O4dYCVQ&oe=6A00320C,game console,Sega Dreamcast,95,NO_PRICE_SIGNAL,"model/category signal: Sega Dreamcast; matches Matthew interest terms: dreamcast, sega",Manual review required before pickup.,"Hi, is the Sega Dreamcast still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.710922+00:00
SKIP,SKIP,SKIP,38,Facebook Marketplace,Nintendo Wii Set (console + MORE!),$175,"Athens, GA",https://www.facebook.com/marketplace/item/1216657413847903,https://scontent-sea5-1.xx.fbcdn.net/v/t39.84726-6/648078073_1230241725944213_5779917765723536513_n.jpg?stp=c0.157.261.261a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=1WA4wtG0HlkQ7kNvwE4rfBw&_nc_oc=AdqFLh8u7daoguEg70dIKNsgO3dc3JWvDADLHrMcHpPYdhL0LvwrDla8t2Mk3lVQrec&_nc_zt=14&_nc_ht=scontent-sea5-1.xx&_nc_gid=MNzWAUWhLDDzwfSmaFt49Q&_nc_ss=7c289&oh=00_Af7_I6-Rf-lDLvcjq5E6_jCY5SaVCdL-Z2SIUWSQWRU-sQ&oe=6A004D45,game console,Nintendo Wii,95,NO_PRICE_SIGNAL,"model/category signal: Nintendo Wii; matches Matthew interest terms: nintendo, wii",Manual review required before pickup.,"Hi, is the Nintendo Wii still available? Is the listed price the real price, and does it power on or include the needed cables/accessories?",2026-05-05T22:34:52.711455+00:00
